wavelen(micron) a(micron) Qabs Qext Qpol
0.528953 0.034162 0.022651 0.035274 0.006682
0.528953 0.036270 0.024377 0.040183 0.007661
0.528953 0.038507 0.026274 0.046118 0.008860
0.528953 0.040881 0.028373 0.053343 0.010338
0.528953 0.043403 0.030682 0.062162 0.012158
0.528953 0.046080 0.033254 0.073025 0.014436
0.528953 0.048922 0.036107 0.086424 0.017283
0.528953 0.051939 0.039288 0.102975 0.020854
0.528953 0.055143 0.042829 0.123504 0.025353
0.528953 0.058544 0.046811 0.149001 0.031036
0.528953 0.062155 0.051272 0.180636 0.038215
0.528953 0.065988 0.056288 0.219772 0.047244
0.528953 0.070058 0.061935 0.267924 0.058535
0.528953 0.074379 0.068333 0.326980 0.072530
0.528953 0.078966 0.075592 0.398589 0.089689
0.528953 0.083837 0.083912 0.484334 0.110390
0.528953 0.089008 0.093525 0.585287 0.134837
0.528953 0.094497 0.104935 0.702470 0.163326
0.528953 0.100326 0.118826 0.837078 0.196543
0.528953 0.106513 0.136246 0.991659 0.236746
0.528953 0.113083 0.159095 1.179208 0.289910
0.528953 0.120057 0.187550 1.412661 0.359305
0.528953 0.127462 0.219418 1.709830 0.431129
0.528953 0.135324 0.246058 2.042831 0.453099
0.528953 0.143670 0.261875 2.363154 0.399349
0.528953 0.152531 0.268601 2.612025 0.322455
0.528953 0.161939 0.277687 2.785979 0.304331
0.528953 0.171927 0.307502 2.976412 0.358368
0.528953 0.182531 0.365107 3.308552 0.404155
0.528953 0.193788 0.415008 3.736353 0.335421
0.528953 0.205741 0.414339 3.997445 0.219821
0.528953 0.218430 0.401150 4.054402 0.207078
0.528953 0.231902 0.443299 4.159805 0.205429
0.528953 0.246205 0.511895 4.316815 0.128269
0.528953 0.261390 0.509308 4.272314 0.103548
0.528953 0.277512 0.501180 4.133743 0.070800
0.528953 0.294628 0.565401 4.031875 0.040628
0.528953 0.312800 0.560444 3.710849 0.046115
0.528953 0.332093 0.573746 3.450677 0.063239
0.528953 0.352575 0.603534 3.208619 0.035446
0.528953 0.374321 0.587454 2.742453 0.087589
0.528953 0.397408 0.648557 2.675647 0.078180
0.528953 0.421919 0.629950 2.462890 0.113181
0.528953 0.447941 0.652995 2.420559 0.068973
0.528953 0.475569 0.662968 2.474074 0.120072
0.528953 0.504900 0.736722 2.663762 0.146089
0.528953 0.536041 0.786586 2.787605 0.114084
0.528953 0.569102 0.821380 2.843170 0.076501
0.528953 0.604203 0.834360 2.801916 0.031843
0.528953 0.641468 0.837162 2.667101 0.003292
0.528953 0.681032 0.844885 2.444852 0.020117
0.528953 0.723036 0.848993 2.296750 0.034337
0.528953 0.767630 0.851272 2.249287 0.048860
0.528953 0.814976 0.859628 2.448758 0.055370
0.528953 0.865241 0.868706 2.670362 0.050450
0.528953 0.918606 0.876574 2.770672 0.030256
0.528953 0.975263 0.888225 2.554841 0.031432
0.528953 1.035414 0.774549 2.758921 0.095949
0.528953 1.099275 0.793649 2.737864 0.055836
0.528953 1.167075 0.817601 2.750844 0.002382
0.528953 1.239056 0.829703 2.636447 -0.014949
0.528953 1.315478 0.833704 2.429902 -0.007179
0.528953 1.396612 0.837022 2.252180 0.013134
0.528953 1.482751 0.851828 2.297798 0.024526
0.528953 1.574202 0.871984 2.484435 0.041118
0.528953 1.671294 0.888829 2.577742 0.045146
0.528953 1.774374 0.904168 2.629225 0.039162
0.528953 1.883812 0.916859 2.632096 0.029449
0.528953 2.000000 0.921720 2.510424 0.032241
0.570558 0.001000 0.000549 0.000584 0.000105
0.570558 0.001062 0.000583 0.000620 0.000111
0.570558 0.001127 0.000619 0.000658 0.000118
0.570558 0.001197 0.000657 0.000699 0.000126
0.570558 0.001270 0.000698 0.000742 0.000133
0.570558 0.001349 0.000741 0.000788 0.000141
0.570558 0.001432 0.000786 0.000836 0.000150
0.570558 0.001520 0.000835 0.000888 0.000159
0.570558 0.001614 0.000886 0.000943 0.000169
0.570558 0.001714 0.000941 0.001001 0.000180
0.570558 0.001819 0.000999 0.001063 0.000191
0.570558 0.001932 0.001061 0.001128 0.000203
0.570558 0.002051 0.001126 0.001198 0.000215
0.570558 0.002177 0.001195 0.001272 0.000228
0.570558 0.002311 0.001269 0.001350 0.000243
0.570558 0.002454 0.001347 0.001433 0.000258
0.570558 0.002605 0.001431 0.001522 0.000273
0.570558 0.002766 0.001520 0.001616 0.000290
0.570558 0.002937 0.001613 0.001716 0.000308
0.570558 0.003118 0.001713 0.001822 0.000327
0.570558 0.003310 0.001819 0.001935 0.000348
0.570558 0.003514 0.001931 0.002055 0.000369
0.570558 0.003731 0.002050 0.002182 0.000392
0.570558 0.003961 0.002177 0.002317 0.000416
0.570558 0.004205 0.002312 0.002461 0.000442
0.570558 0.004465 0.002455 0.002614 0.000470
0.570558 0.004740 0.002607 0.002776 0.000499
0.570558 0.005033 0.002768 0.002949 0.000530
0.570558 0.005343 0.002940 0.003132 0.000563
0.570558 0.005673 0.003122 0.003327 0.000598
0.570558 0.006022 0.003316 0.003535 0.000636
0.570558 0.006394 0.003522 0.003757 0.000676
0.570558 0.006788 0.003741 0.003992 0.000718
0.570558 0.007207 0.003974 0.004243 0.000763
0.570558 0.007651 0.004222 0.004510 0.000812
0.570558 0.008123 0.004486 0.004796 0.000864
0.570558 0.008624 0.004766 0.005102 0.000919
0.570558 0.009156 0.005064 0.005427 0.000978
0.570558 0.009721 0.005382 0.005776 0.001041
0.570558 0.010321 0.005721 0.006151 0.001109
0.570558 0.010957 0.006079 0.006551 0.001182
0.570558 0.011633 0.006463 0.006983 0.001260
0.570558 0.012350 0.006872 0.007447 0.001345
0.570558 0.013112 0.007308 0.007947 0.001436
0.570558 0.013921 0.007774 0.008489 0.001536
0.570558 0.014779 0.008275 0.009082 0.001644
0.570558 0.015691 0.008807 0.009722 0.001762
0.570558 0.016659 0.009376 0.010426 0.001892
0.570558 0.017686 0.009986 0.011201 0.002035
0.570558 0.018777 0.010636 0.012048 0.002193
0.570558 0.019935 0.011339 0.012992 0.002367
0.570558 0.021165 0.012089 0.014045 0.002565
0.570558 0.022470 0.012905 0.015235 0.002788
0.570558 0.023856 0.013779 0.016572 0.003040
0.570558 0.025327 0.014721 0.018095 0.003328
0.570558 0.026889 0.015734 0.019841 0.003660
0.570558 0.028548 0.016834 0.021862 0.004047
0.570558 0.030309 0.018032 0.024218 0.004501
0.570558 0.032178 0.019328 0.026972 0.005036
0.570558 0.034162 0.020747 0.030247 0.005674
0.570558 0.036270 0.022294 0.034130 0.006440
0.570558 0.038507 0.023984 0.038783 0.007368
0.570558 0.040881 0.025848 0.044412 0.008497
0.570558 0.043403 0.027893 0.051227 0.009883
0.570558 0.046080 0.030158 0.059570 0.011596
0.570558 0.048922 0.032661 0.069809 0.013728
0.570558 0.051939 0.035440 0.082402 0.016387
0.570558 0.055143 0.038528 0.097959 0.019725
0.570558 0.058544 0.041988 0.117314 0.023935
0.570558 0.062155 0.045853 0.141279 0.029245
0.570558 0.065988 0.050183 0.170972 0.035943
0.570558 0.070058 0.055043 0.207766 0.044377
0.570558 0.074379 0.060522 0.253245 0.054960
0.570558 0.078966 0.066707 0.309028 0.068150
0.570558 0.083837 0.073725 0.376947 0.084329
0.570558 0.089008 0.081701 0.458275 0.103843
0.570558 0.094497 0.090906 0.554419 0.126984
0.570558 0.100326 0.101745 0.665945 0.153934
0.570558 0.106513 0.114851 0.793439 0.185497
0.570558 0.113083 0.131732 0.943353 0.225192
0.570558 0.120057 0.153312 1.121831 0.277216
0.570558 0.127462 0.180650 1.347648 0.343249
0.570558 0.135324 0.210450 1.622788 0.405233
0.570558 0.143670 0.237897 1.941220 0.436367
0.570558 0.152531 0.256890 2.259864 0.413975
0.570558 0.161939 0.266537 2.527408 0.351496
0.570558 0.171927 0.277559 2.732400 0.316804
0.570558 0.182531 0.304279 2.943425 0.337284
0.570558 0.193788 0.347355 3.225459 0.367745
0.570558 0.205741 0.392445 3.576475 0.356505
0.570558 0.218430 0.417316 3.908832 0.279134
0.570558 0.231902 0.420191 4.086203 0.197457
0.570558 0.246205 0.434572 4.153798 0.179636
0.570558 0.261390 0.472981 4.227299 0.170808
0.570558 0.277512 0.520826 4.309107 0.094877
0.570558 0.294628 0.523574 4.207998 0.083014
0.570558 0.312800 0.519634 4.007261 0.052979
0.570558 0.332093 0.570481 3.841438 0.010970
0.570558 0.352575 0.573899 3.525226 0.057793
0.570558 0.374321 0.580583 3.212348 0.029059
0.570558 0.397408 0.625635 3.013369 0.064281
0.570558 0.421919 0.606698 2.617869 0.089583
0.570558 0.447941 0.644136 2.530517 0.053898
0.570558 0.475569 0.634451 2.401433 0.115897
0.570558 0.504900 0.717126 2.487823 0.137195
0.570558 0.536041 0.745321 2.618158 0.104860
0.570558 0.569102 0.774312 2.725196 0.075251
0.570558 0.604203 0.803847 2.797458 0.050047
0.570558 0.641468 0.827054 2.797996 0.032273
0.570558 0.681032 0.835301 2.681143 0.025624
0.570558 0.723036 0.851099 2.517902 0.021736
0.570558 0.767630 0.866928 2.336300 0.024009
0.570558 0.814976 0.860669 2.301905 0.039454
0.570558 0.865241 0.856039 2.388646 0.048870
0.570558 0.918606 0.865540 2.609368 0.039353
0.570558 0.975263 0.878284 2.669643 0.020945
0.570558 1.035414 0.774549 2.758921 0.095949
0.570558 1.099275 0.793649 2.737864 0.055836
0.570558 1.167075 0.817601 2.750844 0.002382
0.570558 1.239056 0.829703 2.636447 -0.014949
0.570558 1.315478 0.833704 2.429902 -0.007179
0.570558 1.396612 0.837022 2.252180 0.013134
0.570558 1.482751 0.851828 2.297798 0.024526
0.570558 1.574202 0.871984 2.484435 0.041118
0.570558 1.671294 0.888829 2.577742 0.045146
0.570558 1.774374 0.904168 2.629225 0.039162
0.570558 1.883812 0.916859 2.632096 0.029449
0.570558 2.000000 0.921720 2.510424 0.032241
0.615436 0.001000 0.000511 0.000543 0.000097
0.615436 0.001062 0.000542 0.000577 0.000103
0.615436 0.001127 0.000576 0.000612 0.000110
0.615436 0.001197 0.000611 0.000650 0.000117
0.615436 0.001270 0.000649 0.000690 0.000124
0.615436 0.001349 0.000689 0.000733 0.000131
0.615436 0.001432 0.000731 0.000778 0.000140
0.615436 0.001520 0.000777 0.000826 0.000148
0.615436 0.001614 0.000825 0.000877 0.000157
0.615436 0.001714 0.000875 0.000931 0.000167
0.615436 0.001819 0.000929 0.000988 0.000177
0.615436 0.001932 0.000987 0.001050 0.000188
0.615436 0.002051 0.001047 0.001114 0.000200
0.615436 0.002177 0.001112 0.001183 0.000212
0.615436 0.002311 0.001181 0.001256 0.000225
0.615436 0.002454 0.001254 0.001333 0.000239
0.615436 0.002605 0.001331 0.001416 0.000254
0.615436 0.002766 0.001414 0.001504 0.000270
0.615436 0.002937 0.001501 0.001596 0.000286
0.615436 0.003118 0.001594 0.001695 0.000304
0.615436 0.003310 0.001692 0.001800 0.000323
0.615436 0.003514 0.001796 0.001911 0.000343
0.615436 0.003731 0.001907 0.002029 0.000364
0.615436 0.003961 0.002025 0.002155 0.000387
0.615436 0.004205 0.002151 0.002288 0.000411
0.615436 0.004465 0.002283 0.002430 0.000436
0.615436 0.004740 0.002425 0.002581 0.000463
0.615436 0.005033 0.002575 0.002742 0.000492
0.615436 0.005343 0.002734 0.002912 0.000523
0.615436 0.005673 0.002904 0.003093 0.000555
0.615436 0.006022 0.003084 0.003286 0.000590
0.615436 0.006394 0.003275 0.003491 0.000627
0.615436 0.006788 0.003479 0.003709 0.000666
0.615436 0.007207 0.003695 0.003941 0.000708
0.615436 0.007651 0.003925 0.004189 0.000753
0.615436 0.008123 0.004170 0.004453 0.000800
0.615436 0.008624 0.004430 0.004735 0.000852
0.615436 0.009156 0.004706 0.005036 0.000906
0.615436 0.009721 0.005001 0.005357 0.000964
0.615436 0.010321 0.005315 0.005702 0.001026
0.615436 0.010957 0.005647 0.006068 0.001093
0.615436 0.011633 0.006003 0.006464 0.001164
0.615436 0.012350 0.006381 0.006887 0.001241
0.615436 0.013112 0.006785 0.007343 0.001324
0.615436 0.013921 0.007215 0.007835 0.001414
0.615436 0.014779 0.007677 0.008370 0.001512
0.615436 0.015691 0.008168 0.008948 0.001618
0.615436 0.016659 0.008692 0.009576 0.001733
0.615436 0.017686 0.009255 0.010265 0.001860
0.615436 0.018777 0.009853 0.011017 0.001998
0.615436 0.019935 0.010498 0.011845 0.002151
0.615436 0.021165 0.011187 0.012764 0.002322
0.615436 0.022470 0.011933 0.013792 0.002514
0.615436 0.023856 0.012732 0.014938 0.002729
0.615436 0.025327 0.013584 0.016231 0.002971
0.615436 0.026889 0.014508 0.017698 0.003248
0.615436 0.028548 0.015505 0.019382 0.003568
0.615436 0.030309 0.016591 0.021324 0.003938
0.615436 0.032178 0.017761 0.023573 0.004370
0.615436 0.034162 0.019035 0.026219 0.004880
0.615436 0.036270 0.020426 0.029323 0.005486
0.615436 0.038507 0.021937 0.033009 0.006211
0.615436 0.040881 0.023595 0.037433 0.007085
0.615436 0.043403 0.025415 0.042742 0.008149
0.615436 0.046080 0.027415 0.049192 0.009451
0.615436 0.048922 0.029621 0.057057 0.011058
0.615436 0.051939 0.032062 0.066680 0.013050
0.615436 0.055143 0.034763 0.078501 0.015534
0.615436 0.058544 0.037783 0.093177 0.018657
0.615436 0.062155 0.041143 0.111299 0.022576
0.615436 0.065988 0.044895 0.133734 0.027519
0.615436 0.070058 0.049094 0.161617 0.033754
0.615436 0.074379 0.053815 0.196223 0.041635
0.615436 0.078966 0.059131 0.239012 0.051567
0.615436 0.083837 0.065127 0.291777 0.063942
0.615436 0.089008 0.071893 0.355995 0.079191
0.615436 0.094497 0.079568 0.433425 0.097747
0.615436 0.100326 0.088370 0.525082 0.119764
0.615436 0.106513 0.098566 0.631214 0.145237
0.615436 0.113083 0.111023 0.754557 0.175117
0.615436 0.120057 0.126455 0.894758 0.210940
0.615436 0.127462 0.147076 1.063496 0.259501
0.615436 0.135324 0.173526 1.272745 0.326246
0.615436 0.143670 0.204256 1.541402 0.399964
0.615436 0.152531 0.233027 1.860175 0.438600
0.615436 0.161939 0.252803 2.185968 0.410641
0.615436 0.171927 0.262261 2.454962 0.350653
0.615436 0.182531 0.270075 2.655191 0.317761
0.615436 0.193788 0.293875 2.845945 0.346548
0.615436 0.205741 0.344413 3.147364 0.387117
0.615436 0.218430 0.392379 3.539644 0.344821
0.615436 0.231902 0.404446 3.825997 0.271858
0.615436 0.246205 0.405100 3.989301 0.238405
0.615436 0.261390 0.437419 4.137780 0.199203
0.615436 0.277512 0.485526 4.266295 0.148726
0.615436 0.294628 0.489942 4.256822 0.139092
0.615436 0.312800 0.512667 4.233391 0.075022
0.615436 0.332093 0.544789 4.112150 0.027112
0.615436 0.352575 0.543320 3.840591 0.056539
0.615436 0.374321 0.580572 3.659667 0.010173
0.615436 0.397408 0.592622 3.342664 0.062089
0.615436 0.421919 0.592667 2.964560 0.060301
0.615436 0.447941 0.629161 2.778733 0.070516
0.615436 0.475569 0.613976 2.480361 0.076840
0.615436 0.504900 0.677680 2.457719 0.124809
0.615436 0.536041 0.707762 2.499208 0.088083
0.615436 0.569102 0.739078 2.569604 0.059624
0.615436 0.604203 0.771506 2.679134 0.043319
0.615436 0.641468 0.799336 2.779035 0.032627
0.615436 0.681032 0.815390 2.807241 0.019063
0.615436 0.723036 0.834314 2.721687 0.009826
0.615436 0.767630 0.852115 2.538899 0.007092
0.615436 0.814976 0.859054 2.355793 0.018330
0.615436 0.865241 0.861768 2.275226 0.030748
0.615436 0.918606 0.863118 2.397722 0.036145
0.615436 0.975263 0.868570 2.584544 0.028230
0.615436 1.035414 0.774549 2.758921 0.095949
0.615436 1.099275 0.793649 2.737864 0.055836
0.615436 1.167075 0.817601 2.750844 0.002382
0.615436 1.239056 0.829703 2.636447 -0.014949
0.615436 1.315478 0.833704 2.429902 -0.007179
0.615436 1.396612 0.837022 2.252180 0.013134
0.615436 1.482751 0.851828 2.297798 0.024526
0.615436 1.574202 0.871984 2.484435 0.041118
0.615436 1.671294 0.888829 2.577742 0.045146
0.615436 1.774374 0.904168 2.629225 0.039162
0.615436 1.883812 0.916859 2.632096 0.029449
0.615436 2.000000 0.921720 2.510424 0.032241
0.663843 0.001000 0.000475 0.000506 0.000091
0.663843 0.001062 0.000505 0.000537 0.000096
0.663843 0.001127 0.000536 0.000570 0.000102
0.663843 0.001197 0.000569 0.000605 0.000108
0.663843 0.001270 0.000604 0.000642 0.000115
0.663843 0.001349 0.000641 0.000682 0.000122
0.663843 0.001432 0.000681 0.000724 0.000130
0.663843 0.001520 0.000723 0.000769 0.000138
0.663843 0.001614 0.000767 0.000816 0.000146
0.663843 0.001714 0.000815 0.000866 0.000155
0.663843 0.001819 0.000865 0.000920 0.000165
0.663843 0.001932 0.000918 0.000977 0.000175
0.663843 0.002051 0.000975 0.001037 0.000186
0.663843 0.002177 0.001035 0.001101 0.000197
0.663843 0.002311 0.001099 0.001169 0.000210
0.663843 0.002454 0.001167 0.001241 0.000223
0.663843 0.002605 0.001239 0.001318 0.000236
0.663843 0.002766 0.001315 0.001399 0.000251
0.663843 0.002937 0.001397 0.001485 0.000266
0.663843 0.003118 0.001483 0.001577 0.000283
0.663843 0.003310 0.001574 0.001675 0.000300
0.663843 0.003514 0.001671 0.001778 0.000319
0.663843 0.003731 0.001775 0.001888 0.000339
0.663843 0.003961 0.001885 0.002005 0.000360
0.663843 0.004205 0.002001 0.002130 0.000382
0.663843 0.004465 0.002125 0.002261 0.000405
0.663843 0.004740 0.002256 0.002401 0.000431
0.663843 0.005033 0.002396 0.002550 0.000457
0.663843 0.005343 0.002544 0.002708 0.000486
0.663843 0.005673 0.002702 0.002877 0.000516
0.663843 0.006022 0.002869 0.003056 0.000548
0.663843 0.006394 0.003047 0.003246 0.000583
0.663843 0.006788 0.003237 0.003449 0.000619
0.663843 0.007207 0.003437 0.003664 0.000658
0.663843 0.007651 0.003651 0.003894 0.000699
0.663843 0.008123 0.003878 0.004138 0.000743
0.663843 0.008624 0.004120 0.004399 0.000790
0.663843 0.009156 0.004376 0.004677 0.000840
0.663843 0.009721 0.004649 0.004974 0.000894
0.663843 0.010321 0.004941 0.005291 0.000951
0.663843 0.010957 0.005249 0.005629 0.001012
0.663843 0.011633 0.005580 0.005992 0.001078
0.663843 0.012350 0.005930 0.006380 0.001149
0.663843 0.013112 0.006303 0.006797 0.001224
0.663843 0.013921 0.006701 0.007247 0.001306
0.663843 0.014779 0.007129 0.007734 0.001394
0.663843 0.015691 0.007583 0.008257 0.001490
0.663843 0.016659 0.008066 0.008824 0.001594
0.663843 0.017686 0.008585 0.009443 0.001707
0.663843 0.018777 0.009137 0.010114 0.001831
0.663843 0.019935 0.009727 0.010850 0.001966
0.663843 0.021165 0.010367 0.011664 0.002116
0.663843 0.022470 0.011048 0.012567 0.002283
0.663843 0.023856 0.011779 0.013566 0.002469
0.663843 0.025327 0.012557 0.014679 0.002677
0.663843 0.026889 0.013401 0.015935 0.002913
0.663843 0.028548 0.014310 0.017360 0.003182
0.663843 0.030309 0.015298 0.018992 0.003491
0.663843 0.032178 0.016361 0.020863 0.003847
0.663843 0.034162 0.017514 0.023045 0.004266
0.663843 0.036270 0.018770 0.025581 0.004755
0.663843 0.038507 0.020128 0.028563 0.005333
0.663843 0.040881 0.021610 0.032109 0.006028
0.663843 0.043403 0.023238 0.036329 0.006861
0.663843 0.046080 0.025015 0.041414 0.007878
0.663843 0.048922 0.026972 0.047566 0.009118
0.663843 0.051939 0.029136 0.055052 0.010643
0.663843 0.055143 0.031513 0.064200 0.012529
0.663843 0.058544 0.034166 0.075457 0.014889
0.663843 0.062155 0.037107 0.089351 0.017834
0.663843 0.065988 0.040380 0.106518 0.021539
0.663843 0.070058 0.044031 0.127779 0.026195
0.663843 0.074379 0.048130 0.154184 0.032073
0.663843 0.078966 0.052734 0.186915 0.039492
0.663843 0.083837 0.057910 0.227462 0.048838
0.663843 0.089008 0.063738 0.277346 0.060488
0.663843 0.094497 0.070331 0.338235 0.074936
0.663843 0.100326 0.077811 0.411885 0.092555
0.663843 0.106513 0.086316 0.499079 0.113536
0.663843 0.113083 0.096329 0.602776 0.138507
0.663843 0.120057 0.108066 0.721545 0.167276
0.663843 0.127462 0.122689 0.859384 0.201334
0.663843 0.135324 0.141172 1.017905 0.243156
0.663843 0.143670 0.165187 1.210129 0.299348
0.663843 0.152531 0.194925 1.454535 0.371591
0.663843 0.161939 0.226413 1.759386 0.436845
0.663843 0.171927 0.250875 2.091034 0.440795
0.663843 0.182531 0.264327 2.397256 0.376813
0.663843 0.193788 0.270454 2.624996 0.312004
0.663843 0.205741 0.282914 2.793627 0.313265
0.663843 0.218430 0.320296 3.009580 0.375784
0.663843 0.231902 0.380960 3.382305 0.396654
0.663843 0.246205 0.419107 3.786946 0.303685
0.663843 0.261390 0.410147 3.987339 0.214249
0.663843 0.277512 0.408064 4.048106 0.219264
0.663843 0.294628 0.466084 4.196289 0.188152
0.663843 0.312800 0.519340 4.320884 0.115326
0.663843 0.332093 0.502595 4.234668 0.111953
0.663843 0.352575 0.521151 4.130437 0.041872
0.663843 0.374321 0.571935 3.992590 0.039657
0.663843 0.397408 0.555679 3.642799 0.071097
0.663843 0.421919 0.588136 3.448800 0.035517
0.663843 0.447941 0.604286 3.125537 0.102883
0.663843 0.475569 0.606320 2.754834 0.033723
0.663843 0.504900 0.624249 2.606932 0.119047
0.663843 0.536041 0.675817 2.503653 0.075014
0.663843 0.569102 0.716951 2.463855 0.039549
0.663843 0.604203 0.742645 2.513841 0.016795
0.663843 0.641468 0.761621 2.625775 0.004977
0.663843 0.681032 0.785183 2.762789 0.001577
0.663843 0.723036 0.798324 2.809106 0.001690
0.663843 0.767630 0.808627 2.762822 0.004935
0.663843 0.814976 0.846239 2.600284 0.003972
0.663843 0.865241 0.872428 2.414065 0.007188
0.663843 0.918606 0.865847 2.275387 0.019443
0.663843 0.975263 0.861109 2.353461 0.042749
0.663843 1.035414 0.774549 2.758921 0.095949
0.663843 1.099275 0.793649 2.737864 0.055836
0.663843 1.167075 0.817601 2.750844 0.002382
0.663843 1.239056 0.829703 2.636447 -0.014949
0.663843 1.315478 0.833704 2.429902 -0.007179
0.663843 1.396612 0.837022 2.252180 0.013134
0.663843 1.482751 0.851828 2.297798 0.024526
0.663843 1.574202 0.871984 2.484435 0.041118
0.663843 1.671294 0.888829 2.577742 0.045146
0.663843 1.774374 0.904168 2.629225 0.039162
0.663843 1.883812 0.916859 2.632096 0.029449
0.663843 2.000000 0.921720 2.510424 0.032241
0.716057 0.001000 0.000443 0.000471 0.000084
0.716057 0.001062 0.000470 0.000500 0.000090
0.716057 0.001127 0.000499 0.000531 0.000095
0.716057 0.001197 0.000530 0.000564 0.000101
0.716057 0.001270 0.000563 0.000598 0.000107
0.716057 0.001349 0.000597 0.000635 0.000114
0.716057 0.001432 0.000634 0.000674 0.000121
0.716057 0.001520 0.000673 0.000716 0.000128
0.716057 0.001614 0.000715 0.000760 0.000136
0.716057 0.001714 0.000759 0.000807 0.000145
0.716057 0.001819 0.000806 0.000857 0.000154
0.716057 0.001932 0.000855 0.000910 0.000163
0.716057 0.002051 0.000908 0.000966 0.000173
0.716057 0.002177 0.000964 0.001025 0.000184
0.716057 0.002311 0.001024 0.001089 0.000195
0.716057 0.002454 0.001087 0.001156 0.000207
0.716057 0.002605 0.001154 0.001227 0.000220
0.716057 0.002766 0.001225 0.001303 0.000234
0.716057 0.002937 0.001301 0.001383 0.000248
0.716057 0.003118 0.001381 0.001469 0.000263
0.716057 0.003310 0.001466 0.001560 0.000280
0.716057 0.003514 0.001557 0.001656 0.000297
0.716057 0.003731 0.001653 0.001758 0.000315
0.716057 0.003961 0.001755 0.001867 0.000335
0.716057 0.004205 0.001864 0.001983 0.000355
0.716057 0.004465 0.001979 0.002106 0.000377
0.716057 0.004740 0.002101 0.002236 0.000401
0.716057 0.005033 0.002231 0.002375 0.000426
0.716057 0.005343 0.002369 0.002522 0.000452
0.716057 0.005673 0.002516 0.002678 0.000480
0.716057 0.006022 0.002672 0.002844 0.000510
0.716057 0.006394 0.002837 0.003022 0.000542
0.716057 0.006788 0.003013 0.003210 0.000576
0.716057 0.007207 0.003200 0.003410 0.000612
0.716057 0.007651 0.003399 0.003622 0.000650
0.716057 0.008123 0.003610 0.003849 0.000691
0.716057 0.008624 0.003835 0.004091 0.000734
0.716057 0.009156 0.004074 0.004348 0.000781
0.716057 0.009721 0.004327 0.004623 0.000830
0.716057 0.010321 0.004598 0.004917 0.000883
0.716057 0.010957 0.004885 0.005228 0.000939
0.716057 0.011633 0.005191 0.005563 0.001000
0.716057 0.012350 0.005515 0.005921 0.001064
0.716057 0.013112 0.005861 0.006303 0.001134
0.716057 0.013921 0.006231 0.006715 0.001208
0.716057 0.014779 0.006628 0.007161 0.001289
0.716057 0.015691 0.007046 0.007637 0.001376
0.716057 0.016659 0.007494 0.008152 0.001470
0.716057 0.017686 0.007974 0.008711 0.001572
0.716057 0.018777 0.008484 0.009315 0.001683
0.716057 0.019935 0.009027 0.009973 0.001803
0.716057 0.021165 0.009614 0.010700 0.001937
0.716057 0.022470 0.010240 0.011498 0.002084
0.716057 0.023856 0.010913 0.012374 0.002247
0.716057 0.025327 0.011634 0.013349 0.002427
0.716057 0.026889 0.012403 0.014435 0.002630
0.716057 0.028548 0.013234 0.015654 0.002859
0.716057 0.030309 0.014133 0.017044 0.003120
0.716057 0.032178 0.015096 0.018620 0.003418
0.716057 0.034162 0.016148 0.020436 0.003764
0.716057 0.036270 0.017285 0.022533 0.004164
0.716057 0.038507 0.018510 0.024970 0.004634
0.716057 0.040881 0.019847 0.027844 0.005191
0.716057 0.043403 0.021302 0.031232 0.005853
0.716057 0.046080 0.022898 0.035283 0.006649
0.716057 0.048922 0.024646 0.040139 0.007619
0.716057 0.051939 0.026564 0.046003 0.008796
0.716057 0.055143 0.028679 0.053120 0.010241
0.716057 0.058544 0.031012 0.061832 0.012033
0.716057 0.062155 0.033601 0.072522 0.014262
0.716057 0.065988 0.036471 0.085684 0.017046
0.716057 0.070058 0.039659 0.101926 0.020531
0.716057 0.074379 0.043230 0.122119 0.024928
0.716057 0.078966 0.047230 0.147056 0.030469
0.716057 0.083837 0.051715 0.178083 0.037468
0.716057 0.089008 0.056749 0.216432 0.046259
0.716057 0.094497 0.062426 0.263673 0.057266
0.716057 0.100326 0.068828 0.321446 0.070911
0.716057 0.106513 0.076047 0.391010 0.087477
0.716057 0.113083 0.084400 0.475270 0.107704
0.716057 0.120057 0.093981 0.573737 0.131434
0.716057 0.127462 0.105467 0.689503 0.159488
0.716057 0.135324 0.119220 0.821167 0.192119
0.716057 0.143670 0.136767 0.974811 0.232348
0.716057 0.152531 0.159073 1.158881 0.283751
0.716057 0.161939 0.186831 1.386900 0.347352
0.716057 0.171927 0.217027 1.665858 0.409340
0.716057 0.182531 0.244696 1.987994 0.440493
0.716057 0.193788 0.263003 2.305970 0.410221
0.716057 0.205741 0.272292 2.569015 0.340098
0.716057 0.218430 0.282972 2.767109 0.305571
0.716057 0.231902 0.309439 2.966850 0.334446
0.716057 0.246205 0.355472 3.247465 0.377069
0.716057 0.261390 0.406733 3.628961 0.357364
0.716057 0.277512 0.426739 3.962603 0.249070
0.716057 0.294628 0.418970 4.082611 0.183044
0.716057 0.312800 0.435082 4.128747 0.192040
0.716057 0.332093 0.492562 4.245046 0.160253
0.716057 0.352575 0.531521 4.299406 0.092045
0.716057 0.374321 0.511961 4.155726 0.086332
0.716057 0.397408 0.534070 3.988450 0.045580
0.716057 0.421919 0.586001 3.812266 0.046707
0.716057 0.447941 0.570530 3.455759 0.062230
0.716057 0.475569 0.615471 3.258482 0.083284
0.716057 0.504900 0.608157 2.828913 0.114941
