wavelen(micron) a(micron) Qabs Qext Qpol
31.555730 0.028548 0.000307 0.000307 0.000120
31.555730 0.030309 0.000326 0.000326 0.000127
31.555730 0.032178 0.000347 0.000347 0.000135
31.555730 0.034162 0.000369 0.000370 0.000144
31.555730 0.036270 0.000393 0.000393 0.000153
31.555730 0.038507 0.000419 0.000419 0.000163
31.555730 0.040881 0.000446 0.000446 0.000173
31.555730 0.043403 0.000475 0.000475 0.000184
31.555730 0.046080 0.000506 0.000506 0.000196
31.555730 0.048922 0.000539 0.000539 0.000208
31.555730 0.051939 0.000575 0.000575 0.000222
31.555730 0.055143 0.000613 0.000614 0.000236
31.555730 0.058544 0.000655 0.000655 0.000252
31.555730 0.062155 0.000699 0.000700 0.000269
31.555730 0.065988 0.000747 0.000748 0.000287
31.555730 0.070058 0.000800 0.000800 0.000306
31.555730 0.074379 0.000856 0.000857 0.000327
31.555730 0.078966 0.000917 0.000918 0.000349
31.555730 0.083837 0.000984 0.000985 0.000373
31.555730 0.089008 0.001057 0.001058 0.000400
31.555730 0.094497 0.001137 0.001138 0.000428
31.555730 0.100326 0.001224 0.001226 0.000460
31.555730 0.106513 0.001320 0.001323 0.000494
31.555730 0.113083 0.001427 0.001430 0.000531
31.555730 0.120057 0.001545 0.001549 0.000572
31.555730 0.127462 0.001676 0.001681 0.000617
31.555730 0.135324 0.001822 0.001829 0.000667
31.555730 0.143670 0.001986 0.001995 0.000723
31.555730 0.152531 0.002170 0.002181 0.000785
31.555730 0.161939 0.002377 0.002392 0.000854
31.555730 0.171927 0.002612 0.002630 0.000931
31.555730 0.182531 0.002879 0.002902 0.001018
31.555730 0.193788 0.003183 0.003212 0.001116
31.555730 0.205741 0.003530 0.003568 0.001228
31.555730 0.218430 0.003929 0.003977 0.001354
31.555730 0.231902 0.050040 0.050052 0.000000
31.555730 0.246205 0.053447 0.053461 0.000000
31.555730 0.261390 0.057124 0.057143 0.000000
31.555730 0.277512 0.061093 0.061116 0.000000
31.555730 0.294628 0.065384 0.065414 0.000000
31.555730 0.312800 0.070029 0.070067 0.000000
31.555730 0.332093 0.075059 0.075108 0.000000
31.555730 0.352575 0.080518 0.080580 0.000000
31.555730 0.374321 0.086444 0.086522 0.000000
31.555730 0.397408 0.092872 0.092972 0.000000
31.555730 0.421919 0.099849 0.099976 0.000000
31.555730 0.447941 0.107425 0.107586 0.000000
31.555730 0.475569 0.115626 0.115832 0.000000
31.555730 0.504900 0.124527 0.124789 0.000000
31.555730 0.536041 0.134117 0.134451 0.000000
31.555730 0.569102 0.144451 0.144876 0.000000
31.555730 0.604203 0.155571 0.156112 0.000000
31.555730 0.641468 0.167393 0.168085 0.000000
31.555730 0.681032 0.180043 0.180922 0.000000
31.555730 0.723036 0.193370 0.194495 0.000000
31.555730 0.767630 0.207411 0.208848 0.000000
31.555730 0.814976 0.222178 0.224008 0.000000
31.555730 0.865241 0.237504 0.239850 0.000000
31.555730 0.918606 0.253486 0.256474 0.000000
31.555730 0.975263 0.270060 0.273891 0.000000
31.555730 1.035414 0.287219 0.292119 0.000000
31.555730 1.099275 0.305005 0.311261 0.000000
31.555730 1.167075 0.323522 0.331550 0.000000
31.555730 1.239056 0.342700 0.352938 0.000000
31.555730 1.315478 0.362815 0.375959 0.000000
31.555730 1.396612 0.383834 0.400658 0.000000
31.555730 1.482751 0.405828 0.427332 0.000000
31.555730 1.574202 0.429016 0.456625 0.000000
31.555730 1.671294 0.453333 0.488548 0.000000
31.555730 1.774374 0.478908 0.524147 0.000000
31.555730 1.883812 0.505764 0.563656 0.000000
31.555730 2.000000 0.533864 0.607858 0.000000
34.037750 0.001000 0.000000 0.000000 0.000000
34.037750 0.001062 0.000000 0.000000 0.000000
34.037750 0.001127 0.000000 0.000000 0.000000
34.037750 0.001197 0.000001 0.000001 0.000000
34.037750 0.001270 0.000001 0.000001 0.000000
34.037750 0.001349 0.000001 0.000001 0.000000
34.037750 0.001432 0.000001 0.000001 0.000000
34.037750 0.001520 0.000001 0.000001 0.000000
34.037750 0.001614 0.000001 0.000001 0.000000
34.037750 0.001714 0.000001 0.000001 0.000000
34.037750 0.001819 0.000001 0.000001 0.000000
34.037750 0.001932 0.000001 0.000001 0.000000
34.037750 0.002051 0.000001 0.000001 0.000000
34.037750 0.002177 0.000001 0.000001 0.000000
34.037750 0.002311 0.000001 0.000001 0.000000
34.037750 0.002454 0.000001 0.000001 0.000000
34.037750 0.002605 0.000001 0.000001 0.000000
34.037750 0.002766 0.000001 0.000001 0.000000
34.037750 0.002937 0.000001 0.000001 0.000000
34.037750 0.003118 0.000001 0.000001 0.000000
34.037750 0.003310 0.000001 0.000001 0.000000
34.037750 0.003514 0.000001 0.000001 0.000000
34.037750 0.003731 0.000001 0.000001 0.000000
34.037750 0.003961 0.000001 0.000001 0.000000
34.037750 0.004205 0.000001 0.000001 0.000000
34.037750 0.004465 0.000001 0.000001 0.000000
34.037750 0.004740 0.000002 0.000002 0.000000
34.037750 0.005033 0.000002 0.000002 0.000018
34.037750 0.005343 0.000010 0.000010 0.000019
34.037750 0.005673 0.000018 0.000018 0.000020
34.037750 0.006022 0.000025 0.000025 0.000022
34.037750 0.006394 0.000032 0.000032 0.000023
34.037750 0.006788 0.000038 0.000038 0.000024
34.037750 0.007207 0.000045 0.000045 0.000026
34.037750 0.007651 0.000051 0.000051 0.000027
34.037750 0.008123 0.000058 0.000058 0.000029
34.037750 0.008624 0.000064 0.000064 0.000031
34.037750 0.009156 0.000071 0.000071 0.000033
34.037750 0.009721 0.000078 0.000078 0.000035
34.037750 0.010321 0.000084 0.000084 0.000037
34.037750 0.010957 0.000091 0.000091 0.000039
34.037750 0.011633 0.000099 0.000099 0.000042
34.037750 0.012350 0.000106 0.000106 0.000044
34.037750 0.013112 0.000114 0.000114 0.000047
34.037750 0.013921 0.000122 0.000122 0.000050
34.037750 0.014779 0.000131 0.000131 0.000053
34.037750 0.015691 0.000140 0.000140 0.000056
34.037750 0.016659 0.000149 0.000149 0.000060
34.037750 0.017686 0.000159 0.000159 0.000063
34.037750 0.018777 0.000170 0.000170 0.000067
34.037750 0.019935 0.000181 0.000181 0.000072
34.037750 0.021165 0.000193 0.000193 0.000076
34.037750 0.022470 0.000205 0.000205 0.000081
34.037750 0.023856 0.000219 0.000219 0.000086
34.037750 0.025327 0.000233 0.000233 0.000091
34.037750 0.026889 0.000248 0.000248 0.000097
34.037750 0.028548 0.000263 0.000263 0.000103
34.037750 0.030309 0.000280 0.000280 0.000109
34.037750 0.032178 0.000298 0.000298 0.000116
34.037750 0.034162 0.000318 0.000318 0.000124
34.037750 0.036270 0.000338 0.000338 0.000131
34.037750 0.038507 0.000360 0.000360 0.000140
34.037750 0.040881 0.000383 0.000383 0.000149
34.037750 0.043403 0.000408 0.000408 0.000158
34.037750 0.046080 0.000435 0.000435 0.000168
34.037750 0.048922 0.000463 0.000464 0.000179
34.037750 0.051939 0.000494 0.000494 0.000191
34.037750 0.055143 0.000527 0.000527 0.000203
34.037750 0.058544 0.000563 0.000563 0.000217
34.037750 0.062155 0.000601 0.000601 0.000231
34.037750 0.065988 0.000642 0.000643 0.000246
34.037750 0.070058 0.000687 0.000688 0.000263
34.037750 0.074379 0.000736 0.000736 0.000281
34.037750 0.078966 0.000788 0.000789 0.000300
34.037750 0.083837 0.000846 0.000847 0.000321
34.037750 0.089008 0.000908 0.000909 0.000344
34.037750 0.094497 0.000977 0.000978 0.000368
34.037750 0.100326 0.001052 0.001054 0.000395
34.037750 0.106513 0.001135 0.001137 0.000424
34.037750 0.113083 0.001226 0.001229 0.000456
34.037750 0.120057 0.001328 0.001331 0.000492
34.037750 0.127462 0.001440 0.001445 0.000531
34.037750 0.135324 0.001566 0.001572 0.000574
34.037750 0.143670 0.001707 0.001714 0.000621
34.037750 0.152531 0.001865 0.001875 0.000674
34.037750 0.161939 0.002043 0.002056 0.000734
34.037750 0.171927 0.002245 0.002261 0.000800
34.037750 0.182531 0.002474 0.002494 0.000875
34.037750 0.193788 0.002736 0.002761 0.000959
34.037750 0.205741 0.003034 0.003067 0.001055
34.037750 0.218430 0.003377 0.003418 0.001164
34.037750 0.231902 0.048115 0.048124 0.000000
34.037750 0.246205 0.051384 0.051396 0.000000
34.037750 0.261390 0.054913 0.054928 0.000000
34.037750 0.277512 0.058720 0.058739 0.000000
34.037750 0.294628 0.062837 0.062862 0.000000
34.037750 0.312800 0.067293 0.067325 0.000000
34.037750 0.332093 0.072119 0.072159 0.000000
34.037750 0.352575 0.077351 0.077402 0.000000
34.037750 0.374321 0.083028 0.083092 0.000000
34.037750 0.397408 0.089190 0.089272 0.000000
34.037750 0.421919 0.095884 0.095988 0.000000
34.037750 0.447941 0.103156 0.103288 0.000000
34.037750 0.475569 0.111026 0.111195 0.000000
34.037750 0.504900 0.119570 0.119785 0.000000
34.037750 0.536041 0.128782 0.129055 0.000000
34.037750 0.569102 0.138716 0.139065 0.000000
34.037750 0.604203 0.149416 0.149859 0.000000
34.037750 0.641468 0.160802 0.161369 0.000000
34.037750 0.681032 0.172999 0.173720 0.000000
34.037750 0.723036 0.185868 0.186789 0.000000
34.037750 0.767630 0.199446 0.200623 0.000000
34.037750 0.814976 0.213749 0.215248 0.000000
34.037750 0.865241 0.228626 0.230547 0.000000
34.037750 0.918606 0.244173 0.246618 0.000000
34.037750 0.975263 0.260336 0.263470 0.000000
34.037750 1.035414 0.277118 0.281125 0.000000
34.037750 1.099275 0.294571 0.299685 0.000000
34.037750 1.167075 0.312817 0.319376 0.000000
34.037750 1.239056 0.331795 0.340157 0.000000
34.037750 1.315478 0.351807 0.362538 0.000000
34.037750 1.396612 0.372838 0.386569 0.000000
34.037750 1.482751 0.394987 0.412533 0.000000
34.037750 1.574202 0.418515 0.441036 0.000000
34.037750 1.671294 0.443382 0.472100 0.000000
34.037750 1.774374 0.469783 0.506669 0.000000
34.037750 1.883812 0.497778 0.544977 0.000000
34.037750 2.000000 0.527389 0.587712 0.000000
36.714993 0.001000 0.000000 0.000000 0.000000
36.714993 0.001062 0.000000 0.000000 0.000000
36.714993 0.001127 0.000000 0.000000 0.000000
36.714993 0.001197 0.000000 0.000000 0.000000
36.714993 0.001270 0.000000 0.000000 0.000000
36.714993 0.001349 0.000000 0.000000 0.000000
36.714993 0.001432 0.000000 0.000000 0.000000
36.714993 0.001520 0.000001 0.000001 0.000000
36.714993 0.001614 0.000000 0.000000 0.000000
36.714993 0.001714 0.000000 0.000000 0.000000
36.714993 0.001819 0.000000 0.000000 0.000000
36.714993 0.001932 0.000000 0.000000 0.000000
36.714993 0.002051 0.000001 0.000001 0.000000
36.714993 0.002177 0.000001 0.000001 0.000000
36.714993 0.002311 0.000001 0.000001 0.000000
36.714993 0.002454 0.000001 0.000001 0.000000
36.714993 0.002605 0.000001 0.000001 0.000000
36.714993 0.002766 0.000001 0.000001 0.000000
36.714993 0.002937 0.000001 0.000001 0.000000
36.714993 0.003118 0.000001 0.000001 0.000000
36.714993 0.003310 0.000001 0.000001 0.000000
36.714993 0.003514 0.000001 0.000001 0.000000
36.714993 0.003731 0.000001 0.000001 0.000000
36.714993 0.003961 0.000001 0.000001 0.000000
36.714993 0.004205 0.000001 0.000001 0.000000
36.714993 0.004465 0.000001 0.000001 0.000000
36.714993 0.004740 0.000001 0.000001 0.000000
36.714993 0.005033 0.000002 0.000002 0.000015
36.714993 0.005343 0.000009 0.000009 0.000016
36.714993 0.005673 0.000015 0.000015 0.000017
36.714993 0.006022 0.000021 0.000021 0.000019
36.714993 0.006394 0.000027 0.000027 0.000020
36.714993 0.006788 0.000033 0.000033 0.000021
36.714993 0.007207 0.000038 0.000038 0.000022
36.714993 0.007651 0.000044 0.000044 0.000024
36.714993 0.008123 0.000050 0.000050 0.000025
36.714993 0.008624 0.000055 0.000055 0.000027
36.714993 0.009156 0.000061 0.000061 0.000028
36.714993 0.009721 0.000067 0.000067 0.000030
36.714993 0.010321 0.000073 0.000073 0.000032
36.714993 0.010957 0.000079 0.000079 0.000034
36.714993 0.011633 0.000085 0.000085 0.000036
36.714993 0.012350 0.000091 0.000091 0.000038
36.714993 0.013112 0.000098 0.000098 0.000040
36.714993 0.013921 0.000105 0.000105 0.000043
36.714993 0.014779 0.000112 0.000112 0.000046
36.714993 0.015691 0.000120 0.000120 0.000048
36.714993 0.016659 0.000128 0.000128 0.000051
36.714993 0.017686 0.000137 0.000137 0.000055
36.714993 0.018777 0.000146 0.000146 0.000058
36.714993 0.019935 0.000156 0.000156 0.000062
36.714993 0.021165 0.000166 0.000166 0.000065
36.714993 0.022470 0.000176 0.000176 0.000069
36.714993 0.023856 0.000188 0.000188 0.000074
36.714993 0.025327 0.000200 0.000200 0.000078
36.714993 0.026889 0.000213 0.000213 0.000083
36.714993 0.028548 0.000226 0.000226 0.000089
36.714993 0.030309 0.000241 0.000241 0.000094
36.714993 0.032178 0.000256 0.000256 0.000100
36.714993 0.034162 0.000273 0.000273 0.000106
36.714993 0.036270 0.000291 0.000291 0.000113
36.714993 0.038507 0.000309 0.000309 0.000120
36.714993 0.040881 0.000329 0.000329 0.000128
36.714993 0.043403 0.000351 0.000351 0.000136
36.714993 0.046080 0.000374 0.000374 0.000145
36.714993 0.048922 0.000398 0.000398 0.000154
36.714993 0.051939 0.000425 0.000425 0.000164
36.714993 0.055143 0.000453 0.000453 0.000175
36.714993 0.058544 0.000484 0.000484 0.000186
36.714993 0.062155 0.000517 0.000517 0.000198
36.714993 0.065988 0.000552 0.000552 0.000212
36.714993 0.070058 0.000591 0.000591 0.000226
36.714993 0.074379 0.000632 0.000633 0.000241
36.714993 0.078966 0.000678 0.000678 0.000258
36.714993 0.083837 0.000727 0.000728 0.000276
36.714993 0.089008 0.000781 0.000782 0.000295
36.714993 0.094497 0.000840 0.000841 0.000316
36.714993 0.100326 0.000904 0.000906 0.000340
36.714993 0.106513 0.000975 0.000977 0.000365
36.714993 0.113083 0.001054 0.001057 0.000392
36.714993 0.120057 0.001141 0.001144 0.000423
36.714993 0.127462 0.001238 0.001242 0.000456
36.714993 0.135324 0.001346 0.001351 0.000493
36.714993 0.143670 0.001467 0.001474 0.000534
36.714993 0.152531 0.001603 0.001611 0.000580
36.714993 0.161939 0.001756 0.001767 0.000631
36.714993 0.171927 0.001930 0.001943 0.000688
36.714993 0.182531 0.002127 0.002144 0.000752
36.714993 0.193788 0.002351 0.002373 0.000825
36.714993 0.205741 0.002608 0.002636 0.000907
36.714993 0.218430 0.002903 0.002938 0.001000
36.714993 0.231902 0.040967 0.040975 0.000000
36.714993 0.246205 0.043777 0.043786 0.000000
36.714993 0.261390 0.046814 0.046826 0.000000
36.714993 0.277512 0.050097 0.050112 0.000000
36.714993 0.294628 0.053652 0.053672 0.000000
36.714993 0.312800 0.057508 0.057532 0.000000
36.714993 0.332093 0.061691 0.061722 0.000000
36.714993 0.352575 0.066239 0.066278 0.000000
36.714993 0.374321 0.071184 0.071235 0.000000
36.714993 0.397408 0.076564 0.076628 0.000000
36.714993 0.421919 0.082421 0.082502 0.000000
36.714993 0.447941 0.088797 0.088901 0.000000
36.714993 0.475569 0.095717 0.095849 0.000000
36.714993 0.504900 0.103248 0.103416 0.000000
36.714993 0.536041 0.111384 0.111598 0.000000
36.714993 0.569102 0.120178 0.120451 0.000000
36.714993 0.604203 0.129669 0.130015 0.000000
36.714993 0.641468 0.139780 0.140223 0.000000
36.714993 0.681032 0.150630 0.151193 0.000000
36.714993 0.723036 0.162079 0.162798 0.000000
36.714993 0.767630 0.174162 0.175080 0.000000
36.714993 0.814976 0.186891 0.188061 0.000000
36.714993 0.865241 0.200113 0.201611 0.000000
36.714993 0.918606 0.213921 0.215829 0.000000
36.714993 0.975263 0.228260 0.230704 0.000000
36.714993 1.035414 0.243131 0.246255 0.000000
36.714993 1.099275 0.258585 0.262573 0.000000
36.714993 1.167075 0.274751 0.279867 0.000000
36.714993 1.239056 0.291566 0.298088 0.000000
36.714993 1.315478 0.309358 0.317728 0.000000
36.714993 1.396612 0.328113 0.338825 0.000000
36.714993 1.482751 0.347952 0.361644 0.000000
36.714993 1.574202 0.369187 0.386768 0.000000
36.714993 1.671294 0.391776 0.414206 0.000000
36.714993 1.774374 0.416038 0.444873 0.000000
36.714993 1.883812 0.442052 0.478983 0.000000
36.714993 2.000000 0.469946 0.517203 0.000000
39.602815 0.001000 0.000000 0.000000 0.000000
39.602815 0.001062 0.000000 0.000000 0.000000
39.602815 0.001127 0.000000 0.000000 0.000000
39.602815 0.001197 0.000000 0.000000 0.000000
39.602815 0.001270 0.000000 0.000000 0.000000
39.602815 0.001349 0.000000 0.000000 0.000000
39.602815 0.001432 0.000000 0.000000 0.000000
39.602815 0.001520 0.000000 0.000000 0.000000
39.602815 0.001614 0.000000 0.000000 0.000000
39.602815 0.001714 0.000000 0.000000 0.000000
39.602815 0.001819 0.000000 0.000000 0.000000
39.602815 0.001932 0.000000 0.000000 0.000000
39.602815 0.002051 0.000000 0.000000 0.000000
39.602815 0.002177 0.000000 0.000000 0.000000
39.602815 0.002311 0.000000 0.000000 0.000000
39.602815 0.002454 0.000000 0.000000 0.000000
39.602815 0.002605 0.000001 0.000001 0.000000
39.602815 0.002766 0.000001 0.000001 0.000000
39.602815 0.002937 0.000001 0.000001 0.000000
39.602815 0.003118 0.000001 0.000001 0.000000
39.602815 0.003310 0.000001 0.000001 0.000000
39.602815 0.003514 0.000001 0.000001 0.000000
39.602815 0.003731 0.000001 0.000001 0.000000
39.602815 0.003961 0.000001 0.000001 0.000000
39.602815 0.004205 0.000001 0.000001 0.000000
39.602815 0.004465 0.000001 0.000001 0.000000
39.602815 0.004740 0.000001 0.000001 0.000000
39.602815 0.005033 0.000002 0.000002 0.000013
39.602815 0.005343 0.000007 0.000007 0.000014
39.602815 0.005673 0.000013 0.000013 0.000015
39.602815 0.006022 0.000018 0.000018 0.000016
39.602815 0.006394 0.000023 0.000023 0.000017
39.602815 0.006788 0.000028 0.000028 0.000018
39.602815 0.007207 0.000033 0.000033 0.000019
39.602815 0.007651 0.000038 0.000038 0.000020
39.602815 0.008123 0.000043 0.000043 0.000021
39.602815 0.008624 0.000047 0.000047 0.000023
39.602815 0.009156 0.000052 0.000052 0.000024
39.602815 0.009721 0.000057 0.000057 0.000026
39.602815 0.010321 0.000062 0.000062 0.000027
39.602815 0.010957 0.000068 0.000068 0.000029
39.602815 0.011633 0.000073 0.000073 0.000031
39.602815 0.012350 0.000078 0.000078 0.000033
39.602815 0.013112 0.000084 0.000084 0.000035
39.602815 0.013921 0.000090 0.000090 0.000037
39.602815 0.014779 0.000097 0.000097 0.000039
39.602815 0.015691 0.000103 0.000103 0.000042
39.602815 0.016659 0.000110 0.000110 0.000044
39.602815 0.017686 0.000118 0.000118 0.000047
39.602815 0.018777 0.000126 0.000126 0.000050
39.602815 0.019935 0.000134 0.000134 0.000053
39.602815 0.021165 0.000142 0.000142 0.000056
39.602815 0.022470 0.000152 0.000152 0.000060
39.602815 0.023856 0.000161 0.000161 0.000063
39.602815 0.025327 0.000172 0.000172 0.000067
39.602815 0.026889 0.000183 0.000183 0.000072
39.602815 0.028548 0.000195 0.000195 0.000076
39.602815 0.030309 0.000207 0.000207 0.000081
39.602815 0.032178 0.000220 0.000220 0.000086
39.602815 0.034162 0.000235 0.000235 0.000091
39.602815 0.036270 0.000250 0.000250 0.000097
39.602815 0.038507 0.000266 0.000266 0.000103
39.602815 0.040881 0.000283 0.000283 0.000110
39.602815 0.043403 0.000301 0.000302 0.000117
39.602815 0.046080 0.000321 0.000321 0.000124
39.602815 0.048922 0.000342 0.000342 0.000132
39.602815 0.051939 0.000365 0.000365 0.000141
39.602815 0.055143 0.000389 0.000390 0.000150
39.602815 0.058544 0.000416 0.000416 0.000160
39.602815 0.062155 0.000444 0.000444 0.000171
39.602815 0.065988 0.000475 0.000475 0.000182
39.602815 0.070058 0.000508 0.000508 0.000194
39.602815 0.074379 0.000543 0.000544 0.000207
39.602815 0.078966 0.000582 0.000583 0.000222
39.602815 0.083837 0.000625 0.000625 0.000237
39.602815 0.089008 0.000671 0.000672 0.000254
39.602815 0.094497 0.000722 0.000723 0.000272
39.602815 0.100326 0.000777 0.000779 0.000292
39.602815 0.106513 0.000838 0.000840 0.000313
39.602815 0.113083 0.000906 0.000908 0.000337
39.602815 0.120057 0.000981 0.000983 0.000363
39.602815 0.127462 0.001064 0.001068 0.000392
39.602815 0.135324 0.001157 0.001161 0.000424
39.602815 0.143670 0.001261 0.001266 0.000459
39.602815 0.152531 0.001378 0.001385 0.000498
39.602815 0.161939 0.001509 0.001518 0.000542
39.602815 0.171927 0.001658 0.001670 0.000591
39.602815 0.182531 0.001828 0.001843 0.000646
39.602815 0.193788 0.002021 0.002040 0.000709
39.602815 0.205741 0.002241 0.002265 0.000779
39.602815 0.218430 0.002495 0.002525 0.000860
39.602815 0.231902 0.032283 0.032289 0.000000
39.602815 0.246205 0.034536 0.034543 0.000000
39.602815 0.261390 0.036978 0.036987 0.000000
39.602815 0.277512 0.039624 0.039635 0.000000
39.602815 0.294628 0.042500 0.042515 0.000000
39.602815 0.312800 0.045631 0.045649 0.000000
39.602815 0.332093 0.049040 0.049063 0.000000
39.602815 0.352575 0.052759 0.052789 0.000000
39.602815 0.374321 0.056818 0.056856 0.000000
39.602815 0.397408 0.061252 0.061300 0.000000
39.602815 0.421919 0.066100 0.066161 0.000000
39.602815 0.447941 0.071400 0.071477 0.000000
39.602815 0.475569 0.077176 0.077275 0.000000
39.602815 0.504900 0.083489 0.083614 0.000000
39.602815 0.536041 0.090334 0.090494 0.000000
39.602815 0.569102 0.097759 0.097963 0.000000
39.602815 0.604203 0.105800 0.106058 0.000000
39.602815 0.641468 0.114380 0.114710 0.000000
39.602815 0.681032 0.123609 0.124029 0.000000
39.602815 0.723036 0.133345 0.133882 0.000000
39.602815 0.767630 0.143617 0.144302 0.000000
39.602815 0.814976 0.154428 0.155300 0.000000
39.602815 0.865241 0.165604 0.166721 0.000000
39.602815 0.918606 0.177238 0.178659 0.000000
39.602815 0.975263 0.189248 0.191070 0.000000
39.602815 1.035414 0.201626 0.203955 0.000000
39.602815 1.099275 0.214414 0.217385 0.000000
39.602815 1.167075 0.227723 0.231534 0.000000
39.602815 1.239056 0.241478 0.246335 0.000000
39.602815 1.315478 0.256008 0.262243 0.000000
39.602815 1.396612 0.271285 0.279264 0.000000
39.602815 1.482751 0.287423 0.297621 0.000000
39.602815 1.574202 0.304745 0.317843 0.000000
39.602815 1.671294 0.323184 0.339897 0.000000
39.602815 1.774374 0.343113 0.364606 0.000000
39.602815 1.883812 0.364588 0.392129 0.000000
39.602815 2.000000 0.387788 0.423058 0.000000
42.717779 0.001000 0.000000 0.000000 0.000000
42.717779 0.001062 0.000000 0.000000 0.000000
42.717779 0.001127 0.000000 0.000000 0.000000
42.717779 0.001197 0.000000 0.000000 0.000000
42.717779 0.001270 0.000000 0.000000 0.000000
42.717779 0.001349 0.000000 0.000000 0.000000
42.717779 0.001432 0.000000 0.000000 0.000000
42.717779 0.001520 0.000000 0.000000 0.000000
42.717779 0.001614 0.000000 0.000000 0.000000
42.717779 0.001714 0.000000 0.000000 0.000000
42.717779 0.001819 0.000000 0.000000 0.000000
42.717779 0.001932 0.000000 0.000000 0.000000
42.717779 0.002051 0.000000 0.000000 0.000000
42.717779 0.002177 0.000000 0.000000 0.000000
42.717779 0.002311 0.000000 0.000000 0.000000
42.717779 0.002454 0.000000 0.000000 0.000000
42.717779 0.002605 0.000000 0.000000 0.000000
42.717779 0.002766 0.000000 0.000000 0.000000
42.717779 0.002937 0.000000 0.000000 0.000000
42.717779 0.003118 0.000001 0.000001 0.000000
42.717779 0.003310 0.000001 0.000001 0.000000
42.717779 0.003514 0.000001 0.000001 0.000000
42.717779 0.003731 0.000001 0.000001 0.000000
42.717779 0.003961 0.000001 0.000001 0.000000
42.717779 0.004205 0.000001 0.000001 0.000000
42.717779 0.004465 0.000001 0.000001 0.000000
42.717779 0.004740 0.000001 0.000001 0.000000
42.717779 0.005033 0.000001 0.000001 0.000011
42.717779 0.005343 0.000006 0.000006 0.000012
42.717779 0.005673 0.000011 0.000011 0.000013
42.717779 0.006022 0.000016 0.000016 0.000014
42.717779 0.006394 0.000020 0.000020 0.000015
42.717779 0.006788 0.000024 0.000024 0.000015
42.717779 0.007207 0.000028 0.000028 0.000016
42.717779 0.007651 0.000033 0.000033 0.000017
42.717779 0.008123 0.000037 0.000037 0.000018
42.717779 0.008624 0.000041 0.000041 0.000020
42.717779 0.009156 0.000045 0.000045 0.000021
42.717779 0.009721 0.000049 0.000049 0.000022
42.717779 0.010321 0.000054 0.000054 0.000023
42.717779 0.010957 0.000058 0.000058 0.000025
42.717779 0.011633 0.000063 0.000063 0.000026
42.717779 0.012350 0.000067 0.000067 0.000028
42.717779 0.013112 0.000072 0.000072 0.000030
42.717779 0.013921 0.000078 0.000078 0.000032
42.717779 0.014779 0.000083 0.000083 0.000034
42.717779 0.015691 0.000089 0.000089 0.000036
42.717779 0.016659 0.000095 0.000095 0.000038
42.717779 0.017686 0.000101 0.000101 0.000040
42.717779 0.018777 0.000108 0.000108 0.000043
42.717779 0.019935 0.000115 0.000115 0.000045
42.717779 0.021165 0.000122 0.000122 0.000048
42.717779 0.022470 0.000130 0.000130 0.000051
42.717779 0.023856 0.000139 0.000139 0.000055
42.717779 0.025327 0.000148 0.000148 0.000058
42.717779 0.026889 0.000157 0.000157 0.000062
42.717779 0.028548 0.000167 0.000167 0.000065
42.717779 0.030309 0.000178 0.000178 0.000069
42.717779 0.032178 0.000189 0.000189 0.000074
42.717779 0.034162 0.000202 0.000202 0.000079
42.717779 0.036270 0.000215 0.000215 0.000083
42.717779 0.038507 0.000228 0.000228 0.000089
42.717779 0.040881 0.000243 0.000243 0.000094
42.717779 0.043403 0.000259 0.000259 0.000100
42.717779 0.046080 0.000276 0.000276 0.000107
42.717779 0.048922 0.000294 0.000294 0.000114
42.717779 0.051939 0.000314 0.000314 0.000121
42.717779 0.055143 0.000335 0.000335 0.000129
42.717779 0.058544 0.000357 0.000357 0.000138
42.717779 0.062155 0.000382 0.000382 0.000147
42.717779 0.065988 0.000408 0.000408 0.000156
42.717779 0.070058 0.000436 0.000437 0.000167
42.717779 0.074379 0.000467 0.000467 0.000178
42.717779 0.078966 0.000501 0.000501 0.000191
42.717779 0.083837 0.000537 0.000538 0.000204
42.717779 0.089008 0.000577 0.000577 0.000218
42.717779 0.094497 0.000620 0.000621 0.000234
42.717779 0.100326 0.000668 0.000669 0.000251
42.717779 0.106513 0.000721 0.000722 0.000269
42.717779 0.113083 0.000779 0.000780 0.000290
42.717779 0.120057 0.000843 0.000845 0.000312
42.717779 0.127462 0.000915 0.000918 0.000337
42.717779 0.135324 0.000994 0.000998 0.000364
42.717779 0.143670 0.001084 0.001088 0.000394
42.717779 0.152531 0.001184 0.001190 0.000428
42.717779 0.161939 0.001297 0.001305 0.000466
42.717779 0.171927 0.001425 0.001435 0.000508
42.717779 0.182531 0.001571 0.001584 0.000555
42.717779 0.193788 0.001737 0.001753 0.000609
42.717779 0.205741 0.001926 0.001947 0.000670
42.717779 0.218430 0.002144 0.002170 0.000739
42.717779 0.231902 0.025211 0.025215 0.000000
42.717779 0.246205 0.027011 0.027016 0.000000
42.717779 0.261390 0.028971 0.028977 0.000000
42.717779 0.277512 0.031102 0.031111 0.000000
42.717779 0.294628 0.033429 0.033440 0.000000
42.717779 0.312800 0.035972 0.035985 0.000000
42.717779 0.332093 0.038752 0.038770 0.000000
42.717779 0.352575 0.041802 0.041824 0.000000
42.717779 0.374321 0.045145 0.045173 0.000000
42.717779 0.397408 0.048816 0.048852 0.000000
42.717779 0.421919 0.052849 0.052894 0.000000
42.717779 0.447941 0.057279 0.057337 0.000000
