wavelen(micron) a(micron) Qabs Qext Qpol
39.602815 0.246205 0.027244 0.032150 0.014746
39.602815 0.261390 0.028932 0.034148 0.015662
39.602815 0.277512 0.030741 0.036280 0.016642
39.602815 0.294628 0.032648 0.038529 0.017677
39.602815 0.312800 0.034690 0.040937 0.018783
39.602815 0.332093 0.036858 0.043490 0.019958
39.602815 0.352575 0.039157 0.046212 0.021209
39.602815 0.374321 0.041608 0.049107 0.022540
39.602815 0.397408 0.044228 0.052190 0.023961
39.602815 0.421919 0.047010 0.055481 0.025475
39.602815 0.447941 0.049974 0.058977 0.027087
39.602815 0.475569 0.053142 0.062719 0.028809
39.602815 0.504900 0.066610 0.066693 0.030643
39.602815 0.536041 0.070846 0.070951 0.032609
39.602815 0.569102 0.075364 0.075497 0.034710
39.602815 0.604203 0.080186 0.080358 0.036958
39.602815 0.641468 0.085340 0.085560 0.039367
39.602815 0.681032 0.090855 0.091133 0.041950
39.602815 0.723036 0.096761 0.097115 0.044726
39.602815 0.767630 0.103090 0.103540 0.047712
39.602815 0.814976 0.109882 0.110456 0.050932
39.602815 0.865241 0.117178 0.117909 0.054408
39.602815 0.918606 0.125028 0.125958 0.058169
39.602815 0.975263 0.133524 0.134719 0.062274
39.602815 1.035414 0.142878 0.144392 0.066807
39.602815 1.099275 0.152938 0.154943 0.071783
39.602815 1.167075 0.163496 0.165968 0.076974
39.602815 1.239056 0.175146 0.178313 0.082819
39.602815 1.315478 0.187806 0.191843 0.089245
39.602815 1.396612 0.201621 0.206770 0.096360
39.602815 1.482751 0.216770 0.223363 0.104299
39.602815 1.574202 0.233356 0.241743 0.113125
39.602815 1.671294 0.251684 0.262455 0.123121
39.602815 1.774374 0.271914 0.285704 0.134392
39.602815 1.883812 0.294321 0.311952 0.147174
39.602815 2.000000 0.319367 0.342064 0.161921
42.717779 0.001000 0.000095 0.000112 0.000052
42.717779 0.001062 0.000101 0.000119 0.000055
42.717779 0.001127 0.000107 0.000126 0.000058
42.717779 0.001197 0.000113 0.000134 0.000062
42.717779 0.001270 0.000120 0.000142 0.000066
42.717779 0.001349 0.000128 0.000151 0.000070
42.717779 0.001432 0.000136 0.000160 0.000074
42.717779 0.001520 0.000144 0.000170 0.000078
42.717779 0.001614 0.000153 0.000181 0.000083
42.717779 0.001714 0.000162 0.000192 0.000088
42.717779 0.001819 0.000172 0.000204 0.000094
42.717779 0.001932 0.000183 0.000216 0.000100
42.717779 0.002051 0.000194 0.000230 0.000106
42.717779 0.002177 0.000206 0.000244 0.000112
42.717779 0.002311 0.000219 0.000259 0.000119
42.717779 0.002454 0.000233 0.000275 0.000127
42.717779 0.002605 0.000247 0.000292 0.000134
42.717779 0.002766 0.000262 0.000310 0.000143
42.717779 0.002937 0.000278 0.000329 0.000151
42.717779 0.003118 0.000295 0.000349 0.000161
42.717779 0.003310 0.000314 0.000371 0.000171
42.717779 0.003514 0.000333 0.000393 0.000181
42.717779 0.003731 0.000354 0.000418 0.000192
42.717779 0.003961 0.000375 0.000443 0.000204
42.717779 0.004205 0.000399 0.000471 0.000217
42.717779 0.004465 0.000423 0.000500 0.000230
42.717779 0.004740 0.000449 0.000531 0.000244
42.717779 0.005033 0.000477 0.000563 0.000260
42.717779 0.005343 0.000506 0.000598 0.000276
42.717779 0.005673 0.000537 0.000635 0.000292
42.717779 0.006022 0.000571 0.000674 0.000311
42.717779 0.006394 0.000606 0.000716 0.000330
42.717779 0.006788 0.000643 0.000760 0.000350
42.717779 0.007207 0.000683 0.000807 0.000372
42.717779 0.007651 0.000725 0.000856 0.000394
42.717779 0.008123 0.000770 0.000910 0.000419
42.717779 0.008624 0.000817 0.000965 0.000445
42.717779 0.009156 0.000868 0.001025 0.000472
42.717779 0.009721 0.000921 0.001088 0.000501
42.717779 0.010321 0.000978 0.001155 0.000532
42.717779 0.010957 0.001038 0.001227 0.000565
42.717779 0.011633 0.001102 0.001302 0.000600
42.717779 0.012350 0.001170 0.001382 0.000637
42.717779 0.013112 0.001242 0.001467 0.000676
42.717779 0.013921 0.001319 0.001558 0.000717
42.717779 0.014779 0.001401 0.001655 0.000762
42.717779 0.015691 0.001487 0.001757 0.000809
42.717779 0.016659 0.001578 0.001865 0.000859
42.717779 0.017686 0.001676 0.001980 0.000912
42.717779 0.018777 0.001779 0.002102 0.000968
42.717779 0.019935 0.001888 0.002231 0.001028
42.717779 0.021165 0.002006 0.002369 0.001091
42.717779 0.022470 0.002130 0.002516 0.001159
42.717779 0.023856 0.002261 0.002671 0.001231
42.717779 0.025327 0.002399 0.002835 0.001306
42.717779 0.026889 0.002548 0.003010 0.001387
42.717779 0.028548 0.002705 0.003196 0.001472
42.717779 0.030309 0.002872 0.003393 0.001563
42.717779 0.032178 0.003049 0.003602 0.001659
42.717779 0.034162 0.003238 0.003825 0.001762
42.717779 0.036270 0.003437 0.004061 0.001870
42.717779 0.038507 0.003649 0.004311 0.001986
42.717779 0.040881 0.003874 0.004577 0.002108
42.717779 0.043403 0.004113 0.004859 0.002238
42.717779 0.046080 0.004367 0.005159 0.002376
42.717779 0.048922 0.004636 0.005477 0.002523
42.717779 0.051939 0.004923 0.005815 0.002678
42.717779 0.055143 0.005226 0.006174 0.002844
42.717779 0.058544 0.005549 0.006555 0.003019
42.717779 0.062155 0.005891 0.006959 0.003206
42.717779 0.065988 0.006255 0.007389 0.003403
42.717779 0.070058 0.006640 0.007844 0.003613
42.717779 0.074379 0.007050 0.008329 0.003836
42.717779 0.078966 0.007484 0.008841 0.004073
42.717779 0.083837 0.007948 0.009390 0.004325
42.717779 0.089008 0.008438 0.009968 0.004591
42.717779 0.094497 0.008959 0.010585 0.004873
42.717779 0.100326 0.009512 0.011236 0.005175
42.717779 0.106513 0.010095 0.011925 0.005492
42.717779 0.113083 0.010725 0.012668 0.005835
42.717779 0.120057 0.011385 0.013448 0.006192
42.717779 0.127462 0.012094 0.014287 0.006582
42.717779 0.135324 0.012839 0.015165 0.006984
42.717779 0.143670 0.013628 0.016100 0.007417
42.717779 0.152531 0.014467 0.017097 0.007876
42.717779 0.161939 0.015367 0.018154 0.008365
42.717779 0.171927 0.016314 0.019271 0.008880
42.717779 0.182531 0.017328 0.020471 0.009429
42.717779 0.193788 0.018397 0.021738 0.010014
42.717779 0.205741 0.019541 0.023082 0.010636
42.717779 0.218430 0.020753 0.024513 0.011295
42.717779 0.231902 0.022039 0.026030 0.011998
42.717779 0.246205 0.023408 0.027646 0.012741
42.717779 0.261390 0.024857 0.029361 0.013531
42.717779 0.277512 0.026407 0.031193 0.014374
42.717779 0.294628 0.028042 0.033125 0.015267
42.717779 0.312800 0.029798 0.035194 0.016222
42.717779 0.332093 0.031657 0.037388 0.017236
42.717779 0.352575 0.033629 0.039723 0.018314
42.717779 0.374321 0.035732 0.042205 0.019464
42.717779 0.397408 0.037975 0.044851 0.020687
42.717779 0.421919 0.040364 0.047676 0.021992
42.717779 0.447941 0.042899 0.050672 0.023379
42.717779 0.475569 0.045612 0.053876 0.024862
42.717779 0.504900 0.057219 0.057281 0.026437
42.717779 0.536041 0.060846 0.060925 0.028127
42.717779 0.569102 0.064712 0.064814 0.029931
42.717779 0.604203 0.068839 0.068968 0.031859
42.717779 0.641468 0.073247 0.073411 0.033924
42.717779 0.681032 0.077960 0.078166 0.036136
42.717779 0.723036 0.083002 0.083266 0.038511
42.717779 0.767630 0.088399 0.088738 0.041062
42.717779 0.814976 0.094185 0.094616 0.043809
42.717779 0.865241 0.100395 0.100942 0.046768
42.717779 0.918606 0.107071 0.107768 0.049964
42.717779 0.975263 0.114281 0.115180 0.053445
42.717779 1.035414 0.122035 0.123163 0.057198
42.717779 1.099275 0.130525 0.132016 0.061383
42.717779 1.167075 0.139447 0.141280 0.065757
42.717779 1.239056 0.149254 0.151605 0.070655
42.717779 1.315478 0.159888 0.162890 0.076024
42.717779 1.396612 0.171468 0.175300 0.081948
42.717779 1.482751 0.184139 0.189045 0.088534
42.717779 1.574202 0.197983 0.204222 0.095831
42.717779 1.671294 0.213239 0.221244 0.104056
42.717779 1.774374 0.230031 0.240273 0.113289
42.717779 1.883812 0.248583 0.261666 0.123717
42.717779 2.000000 0.269265 0.286089 0.135691
46.077751 0.001000 0.000081 0.000096 0.000044
46.077751 0.001062 0.000086 0.000102 0.000047
46.077751 0.001127 0.000091 0.000108 0.000050
46.077751 0.001197 0.000097 0.000115 0.000053
46.077751 0.001270 0.000103 0.000122 0.000056
46.077751 0.001349 0.000109 0.000129 0.000060
46.077751 0.001432 0.000116 0.000137 0.000063
46.077751 0.001520 0.000123 0.000146 0.000067
46.077751 0.001614 0.000131 0.000155 0.000072
46.077751 0.001714 0.000139 0.000164 0.000076
46.077751 0.001819 0.000148 0.000174 0.000081
46.077751 0.001932 0.000157 0.000185 0.000086
46.077751 0.002051 0.000166 0.000197 0.000091
46.077751 0.002177 0.000177 0.000209 0.000096
46.077751 0.002311 0.000188 0.000222 0.000102
46.077751 0.002454 0.000199 0.000235 0.000109
46.077751 0.002605 0.000211 0.000250 0.000115
46.077751 0.002766 0.000224 0.000265 0.000123
46.077751 0.002937 0.000238 0.000282 0.000130
46.077751 0.003118 0.000253 0.000299 0.000138
46.077751 0.003310 0.000269 0.000317 0.000147
46.077751 0.003514 0.000285 0.000337 0.000156
46.077751 0.003731 0.000303 0.000358 0.000165
46.077751 0.003961 0.000321 0.000380 0.000176
46.077751 0.004205 0.000341 0.000403 0.000186
46.077751 0.004465 0.000362 0.000428 0.000198
46.077751 0.004740 0.000385 0.000455 0.000210
46.077751 0.005033 0.000408 0.000483 0.000223
46.077751 0.005343 0.000433 0.000512 0.000237
46.077751 0.005673 0.000460 0.000544 0.000251
46.077751 0.006022 0.000489 0.000578 0.000267
46.077751 0.006394 0.000519 0.000613 0.000283
46.077751 0.006788 0.000551 0.000651 0.000301
46.077751 0.007207 0.000585 0.000691 0.000319
46.077751 0.007651 0.000621 0.000734 0.000339
46.077751 0.008123 0.000659 0.000779 0.000360
46.077751 0.008624 0.000700 0.000827 0.000382
46.077751 0.009156 0.000743 0.000878 0.000406
46.077751 0.009721 0.000789 0.000932 0.000431
46.077751 0.010321 0.000837 0.000990 0.000457
46.077751 0.010957 0.000889 0.001051 0.000486
46.077751 0.011633 0.000944 0.001116 0.000516
46.077751 0.012350 0.001002 0.001184 0.000547
46.077751 0.013112 0.001063 0.001257 0.000581
46.077751 0.013921 0.001129 0.001335 0.000617
46.077751 0.014779 0.001199 0.001417 0.000655
46.077751 0.015691 0.001274 0.001505 0.000695
46.077751 0.016659 0.001352 0.001598 0.000738
46.077751 0.017686 0.001435 0.001696 0.000784
46.077751 0.018777 0.001523 0.001800 0.000832
46.077751 0.019935 0.001617 0.001911 0.000883
46.077751 0.021165 0.001717 0.002030 0.000938
46.077751 0.022470 0.001823 0.002155 0.000996
46.077751 0.023856 0.001936 0.002288 0.001057
46.077751 0.025327 0.002054 0.002429 0.001123
46.077751 0.026889 0.002182 0.002579 0.001191
46.077751 0.028548 0.002316 0.002738 0.001265
46.077751 0.030309 0.002459 0.002907 0.001343
46.077751 0.032178 0.002611 0.003086 0.001426
46.077751 0.034162 0.002772 0.003277 0.001514
46.077751 0.036270 0.002943 0.003479 0.001608
46.077751 0.038507 0.003125 0.003693 0.001707
46.077751 0.040881 0.003317 0.003921 0.001812
46.077751 0.043403 0.003521 0.004162 0.001923
46.077751 0.046080 0.003739 0.004420 0.002042
46.077751 0.048922 0.003969 0.004692 0.002168
46.077751 0.051939 0.004215 0.004982 0.002302
46.077751 0.055143 0.004474 0.005289 0.002444
46.077751 0.058544 0.004751 0.005615 0.002595
46.077751 0.062155 0.005044 0.005962 0.002755
46.077751 0.065988 0.005354 0.006329 0.002925
46.077751 0.070058 0.005685 0.006720 0.003105
46.077751 0.074379 0.006036 0.007135 0.003297
46.077751 0.078966 0.006408 0.007574 0.003500
46.077751 0.083837 0.006804 0.008042 0.003717
46.077751 0.089008 0.007224 0.008538 0.003946
46.077751 0.094497 0.007670 0.009065 0.004189
46.077751 0.100326 0.008143 0.009625 0.004448
46.077751 0.106513 0.008642 0.010216 0.004721
46.077751 0.113083 0.009180 0.010851 0.005014
46.077751 0.120057 0.009745 0.011518 0.005324
46.077751 0.127462 0.010348 0.012232 0.005656
46.077751 0.135324 0.010985 0.012990 0.006000
46.077751 0.143670 0.011665 0.013788 0.006374
46.077751 0.152531 0.012388 0.014644 0.006768
46.077751 0.161939 0.013159 0.015553 0.007186
46.077751 0.171927 0.013965 0.016507 0.007631
46.077751 0.182531 0.014836 0.017535 0.008104
46.077751 0.193788 0.015753 0.018617 0.008603
46.077751 0.205741 0.016727 0.019769 0.009137
46.077751 0.218430 0.017765 0.020993 0.009706
46.077751 0.231902 0.018867 0.022296 0.010307
46.077751 0.246205 0.020032 0.023674 0.010946
46.077751 0.261390 0.021274 0.025141 0.011623
46.077751 0.277512 0.022597 0.026710 0.012349
46.077751 0.294628 0.024000 0.028365 0.013114
46.077751 0.312800 0.025500 0.030131 0.013934
46.077751 0.332093 0.027082 0.032010 0.014802
46.077751 0.352575 0.028772 0.034003 0.015728
46.077751 0.374321 0.030569 0.036125 0.016709
46.077751 0.397408 0.032486 0.038387 0.017761
46.077751 0.421919 0.034520 0.040798 0.018878
46.077751 0.447941 0.036687 0.043357 0.020064
46.077751 0.475569 0.039005 0.046093 0.021334
46.077751 0.504900 0.048953 0.048999 0.022682
46.077751 0.536041 0.052046 0.052105 0.024126
46.077751 0.569102 0.055343 0.055419 0.025667
46.077751 0.604203 0.058860 0.058956 0.027313
46.077751 0.641468 0.062614 0.062736 0.029073
46.077751 0.681032 0.066624 0.066779 0.030958
46.077751 0.723036 0.070912 0.071110 0.032978
46.077751 0.767630 0.075499 0.075750 0.035147
46.077751 0.814976 0.080412 0.080731 0.037477
46.077751 0.865241 0.085677 0.086084 0.039985
46.077751 0.918606 0.091328 0.091847 0.042690
46.077751 0.975263 0.097424 0.098092 0.045627
46.077751 1.035414 0.103931 0.104764 0.048766
46.077751 1.099275 0.111075 0.112179 0.052274
46.077751 1.167075 0.118589 0.119949 0.055945
46.077751 1.239056 0.126823 0.128567 0.060035
46.077751 1.315478 0.135736 0.137960 0.064504
46.077751 1.396612 0.145419 0.148257 0.069418
46.077751 1.482751 0.155986 0.159618 0.074859
46.077751 1.574202 0.167503 0.172120 0.080865
46.077751 1.671294 0.180158 0.186077 0.087603
46.077751 1.774374 0.194049 0.201614 0.095138
46.077751 1.883812 0.209351 0.219006 0.103609
46.077751 2.000000 0.226350 0.238755 0.113282
49.702002 0.001000 0.000069 0.000082 0.000038
49.702002 0.001062 0.000073 0.000087 0.000040
49.702002 0.001127 0.000078 0.000092 0.000043
49.702002 0.001197 0.000083 0.000098 0.000045
49.702002 0.001270 0.000088 0.000104 0.000048
49.702002 0.001349 0.000093 0.000110 0.000051
49.702002 0.001432 0.000099 0.000117 0.000054
49.702002 0.001520 0.000105 0.000125 0.000058
49.702002 0.001614 0.000112 0.000132 0.000061
49.702002 0.001714 0.000119 0.000140 0.000065
49.702002 0.001819 0.000126 0.000149 0.000069
49.702002 0.001932 0.000134 0.000158 0.000073
49.702002 0.002051 0.000142 0.000168 0.000078
49.702002 0.002177 0.000151 0.000178 0.000083
49.702002 0.002311 0.000160 0.000189 0.000088
49.702002 0.002454 0.000170 0.000201 0.000093
49.702002 0.002605 0.000180 0.000213 0.000099
49.702002 0.002766 0.000191 0.000226 0.000105
49.702002 0.002937 0.000203 0.000240 0.000111
49.702002 0.003118 0.000216 0.000255 0.000118
49.702002 0.003310 0.000229 0.000271 0.000126
49.702002 0.003514 0.000243 0.000288 0.000133
49.702002 0.003731 0.000258 0.000305 0.000142
49.702002 0.003961 0.000274 0.000324 0.000150
49.702002 0.004205 0.000291 0.000344 0.000160
49.702002 0.004465 0.000309 0.000365 0.000169
49.702002 0.004740 0.000328 0.000388 0.000180
49.702002 0.005033 0.000348 0.000412 0.000191
49.702002 0.005343 0.000370 0.000437 0.000203
49.702002 0.005673 0.000393 0.000464 0.000215
49.702002 0.006022 0.000417 0.000493 0.000228
49.702002 0.006394 0.000443 0.000523 0.000243
49.702002 0.006788 0.000470 0.000556 0.000257
49.702002 0.007207 0.000499 0.000590 0.000273
49.702002 0.007651 0.000530 0.000626 0.000290
49.702002 0.008123 0.000562 0.000665 0.000308
49.702002 0.008624 0.000597 0.000706 0.000327
49.702002 0.009156 0.000634 0.000750 0.000347
49.702002 0.009721 0.000673 0.000796 0.000369
49.702002 0.010321 0.000715 0.000845 0.000392
49.702002 0.010957 0.000758 0.000897 0.000416
49.702002 0.011633 0.000805 0.000952 0.000441
49.702002 0.012350 0.000855 0.001011 0.000469
49.702002 0.013112 0.000907 0.001073 0.000497
49.702002 0.013921 0.000963 0.001139 0.000528
49.702002 0.014779 0.001023 0.001210 0.000561
49.702002 0.015691 0.001086 0.001285 0.000595
49.702002 0.016659 0.001153 0.001364 0.000632
49.702002 0.017686 0.001224 0.001448 0.000671
49.702002 0.018777 0.001299 0.001537 0.000712
49.702002 0.019935 0.001380 0.001631 0.000756
49.702002 0.021165 0.001465 0.001732 0.000803
49.702002 0.022470 0.001556 0.001840 0.000852
49.702002 0.023856 0.001652 0.001953 0.000905
49.702002 0.025327 0.001753 0.002073 0.000961
49.702002 0.026889 0.001861 0.002201 0.001020
49.702002 0.028548 0.001976 0.002337 0.001083
49.702002 0.030309 0.002098 0.002481 0.001150
49.702002 0.032178 0.002227 0.002634 0.001220
49.702002 0.034162 0.002365 0.002797 0.001296
49.702002 0.036270 0.002511 0.002970 0.001376
49.702002 0.038507 0.002666 0.003152 0.001461
49.702002 0.040881 0.002830 0.003347 0.001551
49.702002 0.043403 0.003004 0.003553 0.001646
49.702002 0.046080 0.003190 0.003773 0.001748
49.702002 0.048922 0.003387 0.004005 0.001856
49.702002 0.051939 0.003596 0.004252 0.001970
49.702002 0.055143 0.003817 0.004514 0.002092
49.702002 0.058544 0.004053 0.004793 0.002221
49.702002 0.062155 0.004303 0.005089 0.002358
49.702002 0.065988 0.004568 0.005403 0.002504
49.702002 0.070058 0.004850 0.005736 0.002658
49.702002 0.074379 0.005150 0.006090 0.002822
49.702002 0.078966 0.005467 0.006465 0.002996
49.702002 0.083837 0.005805 0.006864 0.003181
49.702002 0.089008 0.006163 0.007288 0.003377
49.702002 0.094497 0.006544 0.007738 0.003586
49.702002 0.100326 0.006947 0.008216 0.003807
49.702002 0.106513 0.007373 0.008720 0.004041
49.702002 0.113083 0.007831 0.009262 0.004291
49.702002 0.120057 0.008312 0.009831 0.004557
49.702002 0.127462 0.008827 0.010440 0.004840
49.702002 0.135324 0.009371 0.011087 0.005136
49.702002 0.143670 0.009952 0.011769 0.005455
49.702002 0.152531 0.010570 0.012498 0.005791
49.702002 0.161939 0.011228 0.013275 0.006150
49.702002 0.171927 0.011915 0.014090 0.006530
49.702002 0.182531 0.012655 0.014964 0.006935
49.702002 0.193788 0.013440 0.015889 0.007361
49.702002 0.205741 0.014268 0.016870 0.007819
49.702002 0.218430 0.015154 0.017916 0.008305
49.702002 0.231902 0.016094 0.019028 0.008820
49.702002 0.246205 0.017084 0.020201 0.009365
49.702002 0.261390 0.018143 0.021451 0.009945
49.702002 0.277512 0.019270 0.022790 0.010567
49.702002 0.294628 0.020467 0.024201 0.011219
49.702002 0.312800 0.021743 0.025708 0.011919
49.702002 0.332093 0.023091 0.027308 0.012662
49.702002 0.352575 0.024533 0.029004 0.013453
49.702002 0.374321 0.026063 0.030815 0.014288
49.702002 0.397408 0.027692 0.032739 0.015186
49.702002 0.421919 0.029422 0.034790 0.016141
49.702002 0.447941 0.031266 0.036969 0.017151
49.702002 0.475569 0.033238 0.039295 0.018234
49.702002 0.504900 0.041733 0.041767 0.019383
49.702002 0.536041 0.044363 0.044406 0.020612
49.702002 0.569102 0.047164 0.047220 0.021923
49.702002 0.604203 0.050151 0.050222 0.023323
49.702002 0.641468 0.053338 0.053428 0.024819
49.702002 0.681032 0.056739 0.056854 0.026418
49.702002 0.723036 0.060373 0.060519 0.028132
49.702002 0.767630 0.064258 0.064443 0.029967
49.702002 0.814976 0.068415 0.068650 0.031938
49.702002 0.865241 0.072865 0.073165 0.034056
49.702002 0.918606 0.077635 0.078017 0.036336
49.702002 0.975263 0.082772 0.083263 0.038806
49.702002 1.035414 0.088409 0.089028 0.041513
49.702002 1.099275 0.094417 0.095238 0.044451
49.702002 1.167075 0.100742 0.101754 0.047529
49.702002 1.239056 0.107653 0.108949 0.050943
49.702002 1.315478 0.115119 0.116770 0.054663
49.702002 1.396612 0.123214 0.125317 0.058741
49.702002 1.482751 0.132025 0.134713 0.063239
49.702002 1.574202 0.141606 0.145019 0.068187
49.702002 1.671294 0.152101 0.156474 0.073711
49.702002 1.774374 0.163590 0.169176 0.079861
49.702002 1.883812 0.176206 0.183331 0.086744
49.702002 2.000000 0.190170 0.199316 0.094557
53.611319 0.001000 0.000059 0.000070 0.000032
53.611319 0.001062 0.000063 0.000074 0.000034
53.611319 0.001127 0.000067 0.000079 0.000037
53.611319 0.001197 0.000071 0.000084 0.000039
53.611319 0.001270 0.000075 0.000089 0.000041
53.611319 0.001349 0.000080 0.000094 0.000044
53.611319 0.001432 0.000085 0.000100 0.000046
53.611319 0.001520 0.000090 0.000106 0.000049
53.611319 0.001614 0.000095 0.000113 0.000052
53.611319 0.001714 0.000101 0.000120 0.000056
53.611319 0.001819 0.000108 0.000127 0.000059
53.611319 0.001932 0.000114 0.000135 0.000063
53.611319 0.002051 0.000121 0.000143 0.000067
53.611319 0.002177 0.000129 0.000152 0.000071
53.611319 0.002311 0.000137 0.000162 0.000075
53.611319 0.002454 0.000145 0.000172 0.000080
53.611319 0.002605 0.000154 0.000182 0.000085
53.611319 0.002766 0.000164 0.000193 0.000090
53.611319 0.002937 0.000174 0.000205 0.000095
53.611319 0.003118 0.000184 0.000218 0.000101
53.611319 0.003310 0.000196 0.000232 0.000107
53.611319 0.003514 0.000208 0.000246 0.000114
53.611319 0.003731 0.000220 0.000261 0.000121
53.611319 0.003961 0.000234 0.000277 0.000129
53.611319 0.004205 0.000249 0.000294 0.000137
53.611319 0.004465 0.000264 0.000312 0.000145
53.611319 0.004740 0.000280 0.000332 0.000154
53.611319 0.005033 0.000297 0.000352 0.000163
53.611319 0.005343 0.000316 0.000374 0.000173
53.611319 0.005673 0.000335 0.000397 0.000184
53.611319 0.006022 0.000356 0.000421 0.000196
53.611319 0.006394 0.000378 0.000447 0.000208
53.611319 0.006788 0.000401 0.000475 0.000220
53.611319 0.007207 0.000426 0.000504 0.000234
53.611319 0.007651 0.000452 0.000535 0.000248
53.611319 0.008123 0.000480 0.000568 0.000264
53.611319 0.008624 0.000510 0.000603 0.000280
53.611319 0.009156 0.000541 0.000640 0.000297
53.611319 0.009721 0.000575 0.000680 0.000316
53.611319 0.010321 0.000610 0.000722 0.000335
53.611319 0.010957 0.000648 0.000766 0.000356
53.611319 0.011633 0.000688 0.000813 0.000378
53.611319 0.012350 0.000730 0.000864 0.000401
53.611319 0.013112 0.000775 0.000917 0.000426
53.611319 0.013921 0.000823 0.000973 0.000452
53.611319 0.014779 0.000874 0.001034 0.000480
53.611319 0.015691 0.000927 0.001097 0.000510
53.611319 0.016659 0.000984 0.001165 0.000541
53.611319 0.017686 0.001046 0.001237 0.000574
53.611319 0.018777 0.001110 0.001313 0.000610
53.611319 0.019935 0.001178 0.001393 0.000647
53.611319 0.021165 0.001251 0.001480 0.000687
53.611319 0.022470 0.001328 0.001572 0.000730
53.611319 0.023856 0.001410 0.001669 0.000775
53.611319 0.025327 0.001497 0.001771 0.000822
53.611319 0.026889 0.001589 0.001880 0.000873
53.611319 0.028548 0.001687 0.001996 0.000927
53.611319 0.030309 0.001792 0.002120 0.000984
53.611319 0.032178 0.001901 0.002250 0.001045
53.611319 0.034162 0.002019 0.002389 0.001109
53.611319 0.036270 0.002144 0.002537 0.001178
53.611319 0.038507 0.002276 0.002693 0.001250
53.611319 0.040881 0.002417 0.002859 0.001327
53.611319 0.043403 0.002565 0.003035 0.001409
53.611319 0.046080 0.002724 0.003223 0.001496
53.611319 0.048922 0.002892 0.003422 0.001588
53.611319 0.051939 0.003070 0.003632 0.001687
53.611319 0.055143 0.003259 0.003856 0.001791
53.611319 0.058544 0.003461 0.004094 0.001901
53.611319 0.062155 0.003674 0.004347 0.002018
53.611319 0.065988 0.003901 0.004615 0.002143
53.611319 0.070058 0.004141 0.004899 0.002275
53.611319 0.074379 0.004397 0.005202 0.002415
53.611319 0.078966 0.004669 0.005523 0.002564
53.611319 0.083837 0.004956 0.005864 0.002723
53.611319 0.089008 0.005263 0.006226 0.002891
53.611319 0.094497 0.005587 0.006610 0.003069
53.611319 0.100326 0.005932 0.007018 0.003258
53.611319 0.106513 0.006296 0.007449 0.003458
53.611319 0.113083 0.006687 0.007912 0.003673
53.611319 0.120057 0.007098 0.008398 0.003899
53.611319 0.127462 0.007541 0.008922 0.004142
53.611319 0.135324 0.008005 0.009470 0.004397
53.611319 0.143670 0.008499 0.010055 0.004668
53.611319 0.152531 0.009024 0.010675 0.004956
53.611319 0.161939 0.009586 0.011337 0.005263
53.611319 0.171927 0.010175 0.012035 0.005586
53.611319 0.182531 0.010802 0.012778 0.005934
53.611319 0.193788 0.011474 0.013571 0.006301
53.611319 0.205741 0.012180 0.014408 0.006692
53.611319 0.218430 0.012938 0.015303 0.007106
53.611319 0.231902 0.013739 0.016250 0.007547
53.611319 0.246205 0.014585 0.017252 0.008013
53.611319 0.261390 0.015488 0.018319 0.008511
53.611319 0.277512 0.016448 0.019461 0.009041
53.611319 0.294628 0.017470 0.020663 0.009598
53.611319 0.312800 0.018555 0.021953 0.010195
53.611319 0.332093 0.019709 0.023316 0.010832
53.611319 0.352575 0.020938 0.024763 0.011506
53.611319 0.374321 0.022244 0.026309 0.012221
53.611319 0.397408 0.023628 0.027948 0.012985
53.611319 0.421919 0.025104 0.029695 0.013802
53.611319 0.447941 0.026675 0.031552 0.014664
53.611319 0.475569 0.028352 0.033531 0.015588
53.611319 0.504900 0.035610 0.035636 0.016567
53.611319 0.536041 0.037849 0.037882 0.017615
53.611319 0.569102 0.040233 0.040274 0.018731
53.611319 0.604203 0.042773 0.042826 0.019922
53.611319 0.641468 0.045482 0.045549 0.021194
53.611319 0.681032 0.048371 0.048457 0.022553
53.611319 0.723036 0.051456 0.051566 0.024008
53.611319 0.767630 0.054752 0.054891 0.025565
53.611319 0.814976 0.058275 0.058451 0.027234
53.611319 0.865241 0.062044 0.062267 0.029025
53.611319 0.918606 0.066080 0.066364 0.030950
53.611319 0.975263 0.070418 0.070784 0.033032
53.611319 1.035414 0.075129 0.075587 0.035292
53.611319 1.099275 0.080182 0.080789 0.037752
53.611319 1.167075 0.085505 0.086254 0.040334
53.611319 1.239056 0.091304 0.092263 0.043184
53.611319 1.315478 0.097559 0.098779 0.046283
53.611319 1.396612 0.104326 0.105878 0.049667
53.611319 1.482751 0.111673 0.113657 0.053386
53.611319 1.574202 0.119643 0.122163 0.057463
53.611319 1.671294 0.128349 0.131575 0.061993
53.611319 1.774374 0.137852 0.141970 0.067014
53.611319 1.883812 0.148257 0.153506 0.072609
53.611319 2.000000 0.159729 0.166461 0.078925
57.828124 0.001000 0.000050 0.000060 0.000028
57.828124 0.001062 0.000054 0.000063 0.000029
57.828124 0.001127 0.000057 0.000067 0.000031
57.828124 0.001197 0.000060 0.000071 0.000033
57.828124 0.001270 0.000064 0.000076 0.000035
57.828124 0.001349 0.000068 0.000081 0.000037
57.828124 0.001432 0.000072 0.000085 0.000040
57.828124 0.001520 0.000077 0.000091 0.000042
57.828124 0.001614 0.000081 0.000096 0.000045
57.828124 0.001714 0.000086 0.000102 0.000048
57.828124 0.001819 0.000092 0.000109 0.000050
